time,ip_address,packets_input,packets_output,packets_dropped
2023-06-02 22:12:05,67.176.52.206,6692307,1852191,94202
2023-06-02 22:14:04,67.176.52.206,6702643,1853817,94312
2023-06-02 22:16:05,67.176.52.206,6712835,1855473,94399
2023-06-02 22:18:04,67.176.52.206,6723699,1857300,94500
2023-06-02 22:20:05,67.176.52.206,6731574,1858647,94589
2023-06-02 22:22:05,67.176.52.206,6740918,1860196,94677
2023-06-02 22:24:05,67.176.52.206,6750660,1861817,94766
2023-06-02 22:26:05,67.176.52.206,6759269,1863194,94848
2023-06-02 22:28:04,67.176.52.206,6768558,1864714,94932
2023-06-02 22:30:05,67.176.52.206,6777348,1866253,95026
2023-06-02 22:32:04,67.176.52.206,6786301,1867808,95124
2023-06-02 22:34:05,67.176.52.206,6795648,1869259,95211
2023-06-02 22:36:04,67.176.52.206,6806089,1870917,95303
2023-06-02 22:38:05,67.176.52.206,6812969,1872106,95391
2023-06-02 22:40:05,67.176.52.206,6821360,1873710,95478
2023-06-02 22:42:05,67.176.52.206,6830147,1875216,95572
2023-06-02 22:44:05,67.176.52.206,6840929,1876972,95663
2023-06-02 22:46:04,67.176.52.206,6851351,1879059,95766
2023-06-02 22:48:05,67.176.52.206,6861016,1880701,95870
2023-06-02 22:50:04,67.176.52.206,6870645,1882180,95970
2023-06-02 22:52:05,67.176.52.206,6879661,1883847,96066
2023-06-02 22:54:04,67.176.52.206,6887418,1885249,96148
2023-06-02 22:56:05,67.176.52.206,6896940,1886760,96235
2023-06-02 22:58:05,67.176.52.206,6906679,1888342,96318
2023-06-02 23:00:05,67.176.52.206,6915239,1889717,96408
2023-06-02 23:02:05,67.176.52.206,6923776,1891539,96495
2023-06-02 23:04:05,67.176.52.206,6932331,1893676,96586
2023-06-02 23:06:05,67.176.52.206,6941331,1896059,96679
2023-06-02 23:08:04,67.176.52.206,6950321,1898308,96768
2023-06-02 23:10:05,67.176.52.206,6957810,1900305,96866
2023-06-02 23:12:04,67.176.52.206,6965582,1902449,96974
2023-06-02 23:14:05,67.176.52.206,6974569,1904226,97079
2023-06-02 23:16:05,67.176.52.206,6981673,1905623,97167
2023-06-02 23:18:05,67.176.52.206,6989800,1907369,97275
2023-06-02 23:20:05,67.176.52.206,6995342,1908671,97364
2023-06-02 23:22:04,67.176.52.206,7001940,1910198,97462
2023-06-02 23:24:05,67.176.52.206,7009722,1911834,97547
2023-06-02 23:26:04,67.176.52.206,7016140,1913328,97635
2023-06-02 23:28:05,67.176.52.206,7024934,1915223,97726
2023-06-02 23:30:05,67.176.52.206,7032261,1916751,97816
2023-06-02 23:32:05,67.176.52.206,7041231,1918546,97913
2023-06-02 23:34:05,67.176.52.206,7047264,1919926,98001
2023-06-02 23:36:04,67.176.52.206,7054294,1921331,98099
2023-06-02 23:38:05,67.176.52.206,7059139,1922691,98203
2023-06-02 23:40:04,67.176.52.206,7060555,1923705,98286
2023-06-02 23:42:05,67.176.52.206,7061302,1924433,98376
2023-06-02 23:44:04,67.176.52.206,7062054,1925175,98454
2023-06-02 23:46:05,67.176.52.206,7062726,1925807,98550
2023-06-02 23:48:05,67.176.52.206,7063519,1926584,98653
2023-06-02 23:50:05,67.176.52.206,7064207,1927239,98746
2023-06-02 23:52:05,67.176.52.206,7064910,1927901,98844
2023-06-02 23:54:05,67.176.52.206,7066078,1929034,98927
2023-06-02 23:56:05,67.176.52.206,7066751,1929677,99012
2023-06-02 23:58:04,67.176.52.206,7067491,1930382,99101
2023-06-03 00:00:05,67.176.52.206,7068168,1931020,99192
2023-06-03 00:02:04,67.176.52.206,7068924,1931766,99271
2023-06-03 00:04:05,67.176.52.206,7069652,1932447,99364
2023-06-03 00:06:04,67.176.52.206,7070318,1933075,99457
2023-06-03 00:08:05,67.176.52.206,7071130,1933884,99547
2023-06-03 00:10:05,67.176.52.206,7071821,1934540,99633
2023-06-03 00:12:05,67.176.52.206,7072542,1935215,99734
2023-06-03 00:14:05,67.176.52.206,7073289,1935921,99837
2023-06-03 00:16:04,67.176.52.206,7073994,1936588,99926
2023-06-03 00:18:05,67.176.52.206,7074882,1937471,100031
2023-06-03 00:20:04,67.176.52.206,7075577,1938122,100125
2023-06-03 00:22:05,67.176.52.206,7076344,1938862,100217
2023-06-03 00:24:05,67.176.52.206,7077080,1939563,100306
2023-06-03 00:26:05,67.176.52.206,7077745,1940196,100390
2023-06-03 00:28:05,67.176.52.206,7078503,1940921,100484
2023-06-03 00:30:04,67.176.52.206,7079166,1941552,100570
2023-06-03 00:32:05,67.176.52.206,7079904,1942240,100673
2023-06-03 00:34:04,67.176.52.206,7080666,1942973,100764
2023-06-03 00:36:05,67.176.52.206,7081413,1943675,100862
2023-06-03 00:38:04,67.176.52.206,7082192,1944433,100955
2023-06-03 00:40:05,67.176.52.206,7082891,1945097,101043
2023-06-03 00:42:05,67.176.52.206,7083573,1945753,101124
2023-06-03 00:44:05,67.176.52.206,7084285,1946439,101214
2023-06-03 00:46:05,67.176.52.206,7084973,1947066,101316
2023-06-03 00:48:04,67.176.52.206,7085793,1947870,101412
2023-06-03 00:50:05,67.176.52.206,7086537,1948584,101520
2023-06-03 00:52:04,67.176.52.206,7087288,1949277,101620
2023-06-03 00:54:05,67.176.52.206,7088081,1950059,101705
2023-06-03 00:56:04,67.176.52.206,7088747,1950696,101784
2023-06-03 00:58:05,67.176.52.206,7089468,1951380,101886
2023-06-03 01:00:05,67.176.52.206,7090161,1952041,101978
2023-06-03 01:02:05,67.176.52.206,7090901,1952773,102061
2023-06-03 01:04:05,67.176.52.206,7091553,1953399,102155
2023-06-03 01:06:04,67.176.52.206,7092191,1954003,102256
2023-06-03 01:08:05,67.176.52.206,7092839,1954626,102346
2023-06-03 01:10:04,67.176.52.206,7093472,1955233,102437
2023-06-03 01:12:05,67.176.52.206,7094093,1955808,102538
2023-06-03 01:14:04,67.176.52.206,7094755,1956425,102642
2023-06-03 01:16:05,67.176.52.206,7095340,1956990,102730
2023-06-03 01:18:05,67.176.52.206,7096192,1957856,102836
2023-06-03 01:20:05,67.176.52.206,7096942,1958571,102928
2023-06-03 01:22:05,67.176.52.206,7097748,1959337,103015
2023-06-03 01:24:04,67.176.52.206,7098489,1960057,103104
2023-06-03 01:26:05,67.176.52.206,7099217,1960757,103190
2023-06-03 01:28:04,67.176.52.206,7099950,1961456,103277
2023-06-03 01:30:05,67.176.52.206,7100690,1962188,103365
2023-06-03 01:32:04,67.176.52.206,7101301,1962758,103465
2023-06-03 01:34:05,67.176.52.206,7101934,1963340,103566
2023-06-03 01:36:05,67.176.52.206,7102558,1963929,103663
2023-06-03 01:38:05,67.176.52.206,7103233,1964581,103756
2023-06-03 01:40:05,67.176.52.206,7103922,1965237,103844
2023-06-03 01:42:04,67.176.52.206,7104588,1965878,103924
2023-06-03 01:44:05,67.176.52.206,7105268,1966520,104021
2023-06-03 01:46:04,67.176.52.206,7106300,1967227,104118
2023-06-03 01:48:05,67.176.52.206,7107075,1967981,104222
2023-06-03 01:50:04,67.176.52.206,7107680,1968547,104321
2023-06-03 01:52:05,67.176.52.206,7108399,1969218,104419
2023-06-03 01:54:05,67.176.52.206,7109554,1970393,104517
2023-06-03 01:56:05,67.176.52.206,7110192,1971004,104602
2023-06-03 01:58:05,67.176.52.206,7110852,1971637,104689
2023-06-03 02:00:04,67.176.52.206,7111511,1972278,104777
2023-06-03 02:02:05,67.176.52.206,7112188,1972926,104860
2023-06-03 02:04:04,67.176.52.206,7112872,1973554,104959
2023-06-03 02:06:05,67.176.52.206,7113522,1974170,105049
2023-06-03 02:08:04,67.176.52.206,7114211,1974815,105147
2023-06-03 02:10:05,67.176.52.206,7114890,1975458,105237
2023-06-03 02:12:05,67.176.52.206,7115619,1976159,105335
2023-06-03 02:14:05,67.176.52.206,7116268,1976769,105434
2023-06-03 02:16:05,67.176.52.206,7116933,1977398,105518
2023-06-03 02:18:04,67.176.52.206,7117677,1978140,105610
2023-06-03 02:20:05,67.176.52.206,7118295,1978717,105710
2023-06-03 02:22:04,67.176.52.206,7119043,1979425,105800
2023-06-03 02:24:05,67.176.52.206,7119744,1980088,105896
2023-06-03 02:26:04,67.176.52.206,7120409,1980715,105983
2023-06-03 02:28:05,67.176.52.206,7121088,1981362,106080
2023-06-03 02:30:05,67.176.52.206,7121699,1981929,106164
2023-06-03 02:32:05,67.176.52.206,7123141,1983206,106262
2023-06-03 02:34:05,67.176.52.206,7124316,1984265,106363
2023-06-03 02:36:04,67.176.52.206,7125043,1984939,106454
2023-06-03 02:38:05,67.176.52.206,7126253,1985907,106547
2023-06-03 02:40:04,67.176.52.206,7128274,1986838,106631
2023-06-03 02:42:05,67.176.52.206,7130092,1987808,106721
2023-06-03 02:44:04,67.176.52.206,7133422,1988784,106808
2023-06-03 02:46:05,67.176.52.206,7147917,1990984,106902
2023-06-03 02:48:05,67.176.52.206,7154099,1992422,107010
2023-06-03 02:50:05,67.176.52.206,7184577,1994240,107104
2023-06-03 02:52:05,67.176.52.206,7202446,1997590,107194
2023-06-03 02:54:05,67.176.52.206,7216003,1999593,107284
2023-06-03 02:56:05,67.176.52.206,7229725,2001092,107368
2023-06-03 02:58:04,67.176.52.206,7236948,2003837,107471
2023-06-03 03:00:05,67.176.52.206,7243203,2005253,107565
2023-06-03 03:02:04,67.176.52.206,7250221,2006505,107650
2023-06-03 03:04:05,67.176.52.206,7253022,2007505,107745
2023-06-03 03:06:05,67.176.52.206,7255551,2008247,107842
2023-06-03 03:08:05,67.176.52.206,7257973,2009068,107936
2023-06-03 03:10:05,67.176.52.206,7260386,2009858,108035
2023-06-03 03:12:04,67.176.52.206,7263065,2010728,108142
2023-06-03 03:14:05,67.176.52.206,7265732,2011681,108251
2023-06-03 03:16:04,67.176.52.206,7268015,2012456,108344
2023-06-03 03:18:05,67.176.52.206,7270718,2013515,108453
2023-06-03 03:20:04,67.176.52.206,7273133,2014291,108557
2023-06-03 03:22:05,67.176.52.206,7275426,2015111,108649
2023-06-03 03:24:05,67.176.52.206,7278019,2015916,108780
2023-06-03 03:26:05,67.176.52.206,7280450,2016683,108866
2023-06-03 03:28:05,67.176.52.206,7282861,2017618,108960
2023-06-03 03:30:04,67.176.52.206,7285681,2018762,109048
2023-06-03 03:32:05,67.176.52.206,7288910,2020252,109134
2023-06-03 03:34:04,67.176.52.206,7291968,2021838,109231
2023-06-03 03:36:05,67.176.52.206,7294666,2023221,109324
2023-06-03 03:38:04,67.176.52.206,7297944,2024869,109413
2023-06-03 03:40:05,67.176.52.206,7300920,2026257,109496
2023-06-03 03:42:05,67.176.52.206,7303597,2027584,109580
2023-06-03 03:44:05,67.176.52.206,7306239,2028688,109670
2023-06-03 03:46:05,67.176.52.206,7308633,2029689,109766
2023-06-03 03:48:04,67.176.52.206,7311051,2030851,109870
2023-06-03 03:50:05,67.176.52.206,7313835,2031942,109976
2023-06-03 03:52:04,67.176.52.206,7316421,2032985,110061
2023-06-03 03:54:05,67.176.52.206,7318568,2034171,110149
2023-06-03 03:56:04,67.176.52.206,7319730,2035015,110229
2023-06-03 03:58:05,67.176.52.206,7320694,2035822,110327
2023-06-03 04:00:05,67.176.52.206,7321654,2036604,110423
2023-06-03 04:02:05,67.176.52.206,7322982,2037677,110507
2023-06-03 04:04:05,67.176.52.206,7323844,2038328,110601
2023-06-03 04:06:04,67.176.52.206,7324839,2038889,110689
2023-06-03 04:08:05,67.176.52.206,7325625,2039480,110787
2023-06-03 04:10:04,67.176.52.206,7326566,2040041,110880
2023-06-03 04:12:05,67.176.52.206,7327381,2040600,110990
2023-06-03 04:14:04,67.176.52.206,7328202,2041301,111087
2023-06-03 04:16:05,67.176.52.206,7328962,2041862,111177
2023-06-03 04:18:05,67.176.52.206,7329950,2042553,111272
2023-06-03 04:20:04,67.176.52.206,7330676,2043140,111375
2023-06-03 04:22:05,67.176.52.206,7331557,2043715,111465
2023-06-03 04:24:04,67.176.52.206,7332367,2044313,111558
2023-06-03 04:26:05,67.176.52.206,7332986,2044834,111641
2023-06-03 04:28:04,67.176.52.206,7333800,2045441,111734
2023-06-03 04:30:05,67.176.52.206,7335891,2046663,111830
2023-06-03 04:32:05,67.176.52.206,7338623,2047774,111928
2023-06-03 04:34:05,67.176.52.206,7339563,2048428,112025
2023-06-03 04:36:05,67.176.52.206,7340308,2049013,112121
2023-06-03 04:38:04,67.176.52.206,7341047,2049556,112215
2023-06-03 04:40:05,67.176.52.206,7341700,2050127,112302
2023-06-03 04:42:04,67.176.52.206,7342241,2050572,112395
2023-06-03 04:44:05,67.176.52.206,7343092,2051199,112485
2023-06-03 04:46:04,67.176.52.206,7344041,2051770,112574
2023-06-03 04:48:05,67.176.52.206,7344873,2052386,112673
2023-06-03 04:50:05,67.176.52.206,7345670,2052991,112778
2023-06-03 04:52:05,67.176.52.206,7346555,2053541,112876
2023-06-03 04:54:05,67.176.52.206,7347340,2054130,112960
2023-06-03 04:56:04,67.176.52.206,7348235,2054803,113044
2023-06-03 04:58:05,67.176.52.206,7349048,2055393,113133
2023-06-03 05:00:04,67.176.52.206,7349847,2056004,113225
2023-06-03 05:02:05,67.176.52.206,7350623,2056578,113310
2023-06-03 05:04:04,67.176.52.206,7351985,2057732,113397
2023-06-03 05:06:05,67.176.52.206,7352861,2058350,113501
2023-06-03 05:08:05,67.176.52.206,7353591,2058893,113591
2023-06-03 05:10:05,67.176.52.206,7354274,2059454,113697
2023-06-03 05:12:05,67.176.52.206,7355062,2060008,113796
2023-06-03 05:14:04,67.176.52.206,7356127,2060614,113900
2023-06-03 05:16:05,67.176.52.206,7357078,2061266,113988
2023-06-03 05:18:04,67.176.52.206,7358111,2061938,114083
2023-06-03 05:20:05,67.176.52.206,7359101,2062553,114184
2023-06-03 05:22:05,67.176.52.206,7359946,2063093,114284
2023-06-03 05:24:05,67.176.52.206,7360990,2063721,114377
2023-06-03 05:26:05,67.176.52.206,7361906,2064347,114460
2023-06-03 05:28:04,67.176.52.206,7362562,2064861,114554
2023-06-03 05:30:05,67.176.52.206,7363568,2065535,114646
2023-06-03 05:32:04,67.176.52.206,7364306,2066081,114734
2023-06-03 05:34:05,67.176.52.206,7365131,2066650,114833
2023-06-03 05:36:04,67.176.52.206,7365935,2067273,114933
2023-06-03 05:38:05,67.176.52.206,7366676,2067808,115022
2023-06-03 05:40:05,67.176.52.206,7367449,2068394,115108
2023-06-03 05:42:05,67.176.52.206,7368211,2068958,115193
2023-06-03 05:44:05,67.176.52.206,7369068,2069533,115281
2023-06-03 05:46:04,67.176.52.206,7369845,2070112,115386
2023-06-03 05:48:05,67.176.52.206,7370806,2070775,115487
2023-06-03 05:50:04,67.176.52.206,7371749,2071411,115596
2023-06-03 05:52:05,67.176.52.206,7372738,2072015,115685
2023-06-03 05:54:04,67.176.52.206,7373547,2072596,115767
2023-06-03 05:56:05,67.176.52.206,7374390,2073252,115846
2023-06-03 05:58:05,67.176.52.206,7374950,2073720,115934
2023-06-03 06:00:05,67.176.52.206,7375848,2074361,116033
2023-06-03 06:02:05,67.176.52.206,7376490,2074912,116116
2023-06-03 06:04:04,67.176.52.206,7377286,2075471,116206
2023-06-03 06:06:05,67.176.52.206,7379011,2076168,116295
2023-06-03 06:08:04,67.176.52.206,7379731,2076712,116382
2023-06-03 06:10:05,67.176.52.206,7380543,2077314,116476
2023-06-03 06:12:04,67.176.52.206,7381577,2077918,116569
2023-06-03 06:14:05,67.176.52.206,7382403,2078509,116675
2023-06-03 06:16:05,67.176.52.206,7382990,2079026,116766
2023-06-03 06:18:05,67.176.52.206,7383852,2079734,116858
2023-06-03 06:20:05,67.176.52.206,7384783,2080339,116948
2023-06-03 06:22:04,67.176.52.206,7385771,2080956,117043
2023-06-03 06:24:05,67.176.52.206,7386624,2081551,117128
2023-06-03 06:26:05,67.176.52.206,7387540,2082188,117211
2023-06-03 06:28:05,67.176.52.206,7388327,2082742,117298
2023-06-03 06:30:04,67.176.52.206,7389257,2083388,117392
2023-06-03 06:32:05,67.176.52.206,7390093,2083950,117482
2023-06-03 06:34:04,67.176.52.206,7391229,2084582,117572
2023-06-03 06:36:05,67.176.52.206,7392152,2085196,117672
2023-06-03 06:38:04,67.176.52.206,7393291,2085803,117760
2023-06-03 06:40:05,67.176.52.206,7394082,2086409,117843
2023-06-03 06:42:05,67.176.52.206,7394940,2086950,117924
2023-06-03 06:44:05,67.176.52.206,7395770,2087564,118012
2023-06-03 06:46:05,67.176.52.206,7396662,2088139,118104
2023-06-03 06:48:04,67.176.52.206,7397471,2088768,118204
2023-06-03 06:50:05,67.176.52.206,7398474,2089413,118311
2023-06-03 06:52:04,67.176.52.206,7399311,2089979,118412
2023-06-03 06:54:05,67.176.52.206,7400294,2090624,118499
2023-06-03 06:56:04,67.176.52.206,7401143,2091186,118584
2023-06-03 06:58:05,67.176.52.206,7401928,2091863,118670
2023-06-03 07:00:05,67.176.52.206,7402906,2092512,118769
2023-06-03 07:02:05,67.176.52.206,7403709,2093135,118849
2023-06-03 07:04:05,67.176.52.206,7404516,2093714,118941
2023-06-03 07:06:04,67.176.52.206,7405787,2094795,119035
2023-06-03 07:08:05,67.176.52.206,7406678,2095388,119119
2023-06-03 07:10:04,67.176.52.206,7407647,2096045,119216
2023-06-03 07:12:05,67.176.52.206,7408266,2096556,119309
2023-06-03 07:14:04,67.176.52.206,7409040,2097165,119408
2023-06-03 07:16:05,67.176.52.206,7409929,2097741,119500
2023-06-03 07:18:05,67.176.52.206,7410868,2098415,119592
2023-06-03 07:20:05,67.176.52.206,7412009,2099019,119688
2023-06-03 07:22:05,67.176.52.206,7412807,2099553,119787
2023-06-03 07:24:04,67.176.52.206,7413782,2100129,119880
2023-06-03 07:26:05,67.176.52.206,7414637,2100698,119962
2023-06-03 07:28:04,67.176.52.206,7415424,2101262,120049
2023-06-03 07:30:05,67.176.52.206,7416406,2101888,120145
2023-06-03 07:32:04,67.176.52.206,7417293,2102466,120233
2023-06-03 07:34:05,67.176.52.206,7418194,2103072,120320
2023-06-03 07:36:05,67.176.52.206,7418978,2103599,120415
2023-06-03 07:38:05,67.176.52.206,7419716,2104130,120510
2023-06-03 07:40:05,67.176.52.206,7420609,2104909,120598
2023-06-03 07:42:04,67.176.52.206,7421461,2105501,120688
2023-06-03 07:44:05,67.176.52.206,7422287,2106147,120768
2023-06-03 07:46:04,67.176.52.206,7423241,2106856,120864
2023-06-03 07:48:05,67.176.52.206,7424223,2107584,120958
2023-06-03 07:50:04,67.176.52.206,7425034,2108244,121070
2023-06-03 07:52:05,67.176.52.206,7425899,2108854,121163
2023-06-03 07:54:05,67.176.52.206,7426831,2109501,121252
2023-06-03 07:56:05,67.176.52.206,7427817,2110172,121342
2023-06-03 07:58:05,67.176.52.206,7428663,2110792,121427
2023-06-03 08:00:05,67.176.52.206,7429645,2111478,121528
2023-06-03 08:02:05,67.176.52.206,7430659,2112154,121614
2023-06-03 08:04:04,67.176.52.206,7431484,2112817,121700
2023-06-03 08:06:05,67.176.52.206,7432134,2113381,121789
2023-06-03 08:08:04,67.176.52.206,7432918,2114003,121881
2023-06-03 08:10:05,67.176.52.206,7433726,2114665,121972
2023-06-03 08:12:04,67.176.52.206,7434668,2115265,122067
2023-06-03 08:14:05,67.176.52.206,7435535,2115920,122171
2023-06-03 08:16:05,67.176.52.206,7436467,2116538,122265
2023-06-03 08:18:04,67.176.52.206,7437224,2117199,122357
2023-06-03 08:20:05,67.176.52.206,7438357,2118015,122452
2023-06-03 08:22:04,67.176.52.206,7439138,2118643,122550
2023-06-03 08:24:05,67.176.52.206,7457280,2125648,122668
2023-06-03 08:26:04,67.176.52.206,7473833,2137614,122787
2023-06-03 08:28:05,67.176.52.206,7475931,2138669,122877
2023-06-03 08:30:05,67.176.52.206,7479491,2141256,123038
2023-06-03 08:32:05,67.176.52.206,7491111,2148338,123135
2023-06-03 08:34:05,67.176.52.206,7492877,2149357,123233
2023-06-03 08:36:04,67.176.52.206,7495070,2150825,123369
2023-06-03 08:38:05,67.176.52.206,7501282,2152502,123463
2023-06-03 08:40:04,67.176.52.206,7514201,2155092,123551
2023-06-03 08:42:05,67.176.52.206,7526608,2157432,123635
2023-06-03 08:44:04,67.176.52.206,7533728,2158706,123719
2023-06-03 08:46:05,67.176.52.206,7540710,2160046,123819
2023-06-03 08:48:05,67.176.52.206,7549630,2161232,123912
2023-06-03 08:50:05,67.176.52.206,7560206,2163931,124014
2023-06-03 08:52:05,67.176.52.206,7567335,2164988,124104
2023-06-03 08:54:04,67.176.52.206,7578106,2166748,124194
2023-06-03 08:56:05,67.176.52.206,7583132,2167857,124279
2023-06-03 08:58:04,67.176.52.206,7586245,2168942,124367
2023-06-03 09:00:05,67.176.52.206,7588884,2170405,124472
2023-06-03 09:02:04,67.176.52.206,7589679,2171134,124556
2023-06-03 09:04:05,67.176.52.206,7590466,2171806,124637
2023-06-03 09:06:05,67.176.52.206,7591469,2172551,124730
2023-06-03 09:08:05,67.176.52.206,7592252,2173180,124814
2023-06-03 09:10:05,67.176.52.206,7593471,2174156,124916
2023-06-03 09:12:04,67.176.52.206,7594274,2174756,125010
2023-06-03 09:14:05,67.176.52.206,7595207,2175431,125114
2023-06-03 09:16:04,67.176.52.206,7598133,2177288,125210
2023-06-03 09:18:05,67.176.52.206,7599018,2178034,125306
2023-06-03 09:20:04,67.176.52.206,7599927,2178750,125392
2023-06-03 09:22:05,67.176.52.206,7600815,2179387,125491
2023-06-03 09:24:05,67.176.52.206,7601624,2180067,125589
2023-06-03 09:26:05,67.176.52.206,7623155,2184791,125691
2023-06-03 09:28:05,67.176.52.206,7658450,2189985,125776
2023-06-03 09:30:05,67.176.52.206,7682920,2193469,125872
2023-06-03 09:32:05,67.176.52.206,7708001,2196900,125959
2023-06-03 09:34:04,67.176.52.206,7722657,2199271,126050
2023-06-03 09:36:05,67.176.52.206,7724179,2200388,126156
2023-06-03 09:38:04,67.176.52.206,7726645,2201738,126244
2023-06-03 09:40:05,67.176.52.206,7729863,2203285,126336
2023-06-03 09:42:05,67.176.52.206,7731584,2204750,126444
2023-06-03 09:44:05,67.176.52.206,7732750,2205620,126524
2023-06-03 09:46:05,67.176.52.206,7733831,2206442,126619
2023-06-03 09:48:04,67.176.52.206,7734963,2207276,126709
2023-06-03 09:50:05,67.176.52.206,7735886,2207990,126818
2023-06-03 09:52:04,67.176.52.206,7736924,2208873,126920
2023-06-03 09:54:05,67.176.52.206,7739775,2210614,127007
2023-06-03 09:56:04,67.176.52.206,7740901,2211609,127085
2023-06-03 09:58:05,67.176.52.206,7741760,2212229,127168
2023-06-03 10:00:05,67.176.52.206,7742778,2212892,127263
2023-06-03 10:02:05,67.176.52.206,7743584,2213484,127354
2023-06-03 10:04:05,67.176.52.206,7744746,2214159,127435
2023-06-03 10:06:05,67.176.52.206,7745572,2214856,127531
2023-06-03 10:08:05,67.176.52.206,7746279,2215457,127623
2023-06-03 10:10:04,67.176.52.206,7747246,2216151,127716
2023-06-03 10:12:05,67.176.52.206,7747974,2216754,127809
2023-06-03 10:14:04,67.176.52.206,7748833,2217382,127914
2023-06-03 10:16:05,67.176.52.206,7749699,2218107,128019
2023-06-03 10:18:05,67.176.52.206,7750759,2218867,128118
2023-06-03 10:20:05,67.176.52.206,7751584,2219493,128205
2023-06-03 10:22:05,67.176.52.206,7752432,2220123,128295
2023-06-03 10:24:04,67.176.52.206,7753562,2220846,128394
2023-06-03 10:26:05,67.176.52.206,7754280,2221466,128476
2023-06-03 10:28:04,67.176.52.206,7755059,2222042,128563
2023-06-03 10:30:05,67.176.52.206,7755865,2222712,128653
2023-06-03 10:32:04,67.176.52.206,7756791,2223371,128740
2023-06-03 10:34:05,67.176.52.206,7757884,2224105,128834
2023-06-03 10:36:05,67.176.52.206,7758690,2224729,128933
2023-06-03 10:38:05,67.176.52.206,7759474,2225300,129077
2023-06-03 10:40:05,67.176.52.206,7760385,2225992,129163
2023-06-03 10:42:04,67.176.52.206,7761223,2226614,129248
2023-06-03 10:44:05,67.176.52.206,7762016,2227241,129330
2023-06-03 10:46:04,67.176.52.206,7762951,2227896,129418
2023-06-03 10:48:05,67.176.52.206,7763926,2228620,129509
2023-06-03 10:50:04,67.176.52.206,7764738,2229259,129601
2023-06-03 10:52:05,67.176.52.206,7765446,2229841,129703
2023-06-03 10:54:04,67.176.52.206,7766362,2230486,129788
2023-06-03 10:56:05,67.176.52.206,7767295,2231134,129869
2023-06-03 10:58:05,67.176.52.206,7768054,2231750,129955
2023-06-03 11:00:05,67.176.52.206,7768870,2232424,130047
2023-06-03 11:02:05,67.176.52.206,7769836,2233079,130137
2023-06-03 11:04:04,67.176.52.206,7770745,2233780,130226
2023-06-03 11:06:05,67.176.52.206,7771755,2234445,130321
2023-06-03 11:08:04,67.176.52.206,7773055,2235169,130409
2023-06-03 11:10:05,67.176.52.206,7773959,2235886,130502
2023-06-03 11:12:04,67.176.52.206,7775931,2237232,130604
2023-06-03 11:14:05,67.176.52.206,7776800,2238008,130703
2023-06-03 11:16:05,67.176.52.206,7789409,2242404,130805
2023-06-03 11:18:05,67.176.52.206,7803490,2245427,130911
2023-06-03 11:20:05,67.176.52.206,7812283,2247810,131007
2023-06-03 11:22:04,67.176.52.206,7823062,2249864,131096
2023-06-03 11:24:05,67.176.52.206,7827945,2251092,131196
2023-06-03 11:26:04,67.176.52.206,7843698,2253998,131278
2023-06-03 11:28:05,67.176.52.206,7869635,2257621,131373
2023-06-03 11:30:04,67.176.52.206,7887819,2260321,131462
2023-06-03 11:32:05,67.176.52.206,7906807,2263555,131550
2023-06-03 11:34:04,67.176.52.206,7938889,2268579,131646
2023-06-03 11:36:05,67.176.52.206,7956358,2271293,131758
2023-06-03 11:38:05,67.176.52.206,7997530,2277240,131856
2023-06-03 11:40:05,67.176.52.206,8035621,2282395,131944
2023-06-03 11:42:05,67.176.52.206,8071015,2287142,132037
2023-06-03 11:44:05,67.176.52.206,8108239,2292246,132130
2023-06-03 11:46:05,67.176.52.206,8134629,2296378,132226
2023-06-03 11:48:04,67.176.52.206,8202894,2305697,132324
2023-06-03 11:50:05,67.176.52.206,8218477,2308197,132435
2023-06-03 11:52:04,67.176.52.206,8295029,2318157,132534
2023-06-03 11:54:05,67.176.52.206,8339443,2323857,132630
2023-06-03 11:56:04,67.176.52.206,8362234,2327168,132715
2023-06-03 11:58:05,67.176.52.206,8432287,2336213,132813
2023-06-03 12:00:04,67.176.52.206,8527038,2347889,132913
2023-06-03 12:02:05,67.176.52.206,8611646,2357953,133000
2023-06-03 12:04:05,67.176.52.206,8778170,2377339,133086
2023-06-03 12:06:05,67.176.52.206,8969307,2399732,133191
2023-06-03 12:08:05,67.176.52.206,9114025,2417237,133285
2023-06-03 12:10:04,67.176.52.206,9117162,2418999,133372
2023-06-03 12:12:05,67.176.52.206,9178421,2446952,133495
2023-06-03 12:14:04,67.176.52.206,9195833,2454842,133598
2023-06-03 12:16:05,67.176.52.206,9197054,2455766,133692
2023-06-03 12:18:04,67.176.52.206,9219938,2468327,133867
2023-06-03 12:20:05,67.176.52.206,9275013,2476681,133969
2023-06-03 12:22:04,67.176.52.206,9322221,2483013,134056
2023-06-03 12:24:05,67.176.52.206,9408272,2493277,134153
2023-06-03 12:26:05,67.176.52.206,9457888,2499425,134237
2023-06-03 12:28:05,67.176.52.206,9516593,2506845,134325
2023-06-03 12:30:05,67.176.52.206,9561511,2512619,134412
2023-06-03 12:32:05,67.176.52.206,9630902,2521090,134501
2023-06-03 12:34:05,67.176.52.206,9688893,2528229,134590
2023-06-03 12:36:04,67.176.52.206,9757409,2536837,134687
2023-06-03 12:38:05,67.176.52.206,9759297,2538233,134783
